,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 0 - Inner 0,41,2,4,0.8047393656834869,20,True,0.8058103975535169,0.5333333333333333,0.5,0.9174311926605505,0.8421052631578947
Outer 0 - Inner 1,30,7,1,0.9532692004111113,23,True,0.7798165137614679,0.3913043478260869,0.375,0.8807339449541285,0.7894736842105263
Outer 0 - Inner 2,62,7,4,0.8026200657485902,14,True,0.7392966360856268,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 0 - Inner 3,60,2,2,0.6119543841028723,10,True,0.7801987767584098,0.5581395348837209,0.5,0.9357798165137615,0.8571428571428571
Outer 0 - Inner 4,55,7,2,0.709318569558923,26,True,0.7924311926605505,0.425531914893617,0.4166666666666667,0.8807339449541285,0.7969924812030075
Outer 0 - Inner 5,72,7,2,0.6324659259333092,20,True,0.8532110091743119,0.5777777777777778,0.5416666666666666,0.926605504587156,0.8571428571428571
Outer 1 - Inner 0,61,8,3,0.8212790293199628,25,True,0.8463302752293578,0.5416666666666666,0.5416666666666666,0.8990825688073395,0.8345864661654135
Outer 1 - Inner 1,55,6,2,0.9887986871213184,28,True,0.8050458715596331,0.4186046511627907,0.375,0.908256880733945,0.8120300751879699
Outer 1 - Inner 2,75,4,2,0.6316433382727602,19,True,0.8650611620795107,0.5714285714285714,0.5833333333333334,0.8990825688073395,0.8421052631578947
Outer 1 - Inner 3,31,6,2,0.8396081932763568,25,True,0.8958333333333333,0.6666666666666666,0.6666666666666666,0.926605504587156,0.8796992481203008
Outer 1 - Inner 4,32,9,2,0.950128216486717,26,True,0.7710244648318042,0.5217391304347826,0.5,0.908256880733945,0.8345864661654135
Outer 1 - Inner 5,24,6,1,0.6553535376474514,24,True,0.8230122324159022,0.48000000000000004,0.5,0.8715596330275229,0.8045112781954887
Outer 2 - Inner 0,37,7,1,0.7427289391726575,19,True,0.8860856269113151,0.5454545454545454,0.5,0.926605504587156,0.849624060150376
Outer 2 - Inner 1,74,9,1,0.8168525465773203,22,True,0.9090214067278288,0.4615384615384615,0.375,0.944954128440367,0.8421052631578947
Outer 2 - Inner 2,60,7,3,0.6732001325663763,12,True,0.8891437308868501,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 2 - Inner 3,68,6,1,0.8023404818030995,18,True,0.8769113149847094,0.5853658536585366,0.5,0.9541284403669725,0.8721804511278195
Outer 2 - Inner 4,67,5,1,0.7070813325077602,22,True,0.8553134556574924,0.5499999999999999,0.4583333333333333,0.9541284403669725,0.8646616541353384
Outer 2 - Inner 5,56,3,1,0.9929441889324859,11,True,0.8555045871559632,0.35897435897435903,0.2916666666666667,0.926605504587156,0.8120300751879699
Outer 3 - Inner 0,67,4,3,0.8635928901141077,21,True,0.8199541284403671,0.43478260869565216,0.4166666666666667,0.8899082568807339,0.8045112781954887
Outer 3 - Inner 1,43,2,2,0.8530946249980487,22,True,0.7257262996941896,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 3 - Inner 2,45,3,1,0.5121119199130888,15,True,0.7886085626911316,0.4081632653061225,0.4166666666666667,0.8623853211009175,0.7819548872180451
Outer 3 - Inner 3,30,8,4,0.8945383299567607,30,True,0.7442660550458716,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 3 - Inner 4,71,4,1,0.9341557781944034,28,True,0.7958715596330276,0.43243243243243246,0.3333333333333333,0.9541284403669725,0.8421052631578947
Outer 3 - Inner 5,21,3,1,0.6841356056890902,25,True,0.7775229357798165,0.3636363636363636,0.3333333333333333,0.8899082568807339,0.7894736842105263
Outer 4 - Inner 0,74,7,2,0.6055620930332284,25,True,0.7419724770642201,0.2,0.16666666666666666,0.8899082568807339,0.7593984962406015
Outer 4 - Inner 1,33,10,1,0.5610090572645502,13,True,0.7029816513761468,0.2105263157894737,0.16666666666666666,0.908256880733945,0.7744360902255639
Outer 4 - Inner 2,35,7,2,0.8979133905971187,7,True,0.7744648318042814,0.4736842105263159,0.375,0.9541284403669725,0.849624060150376
Outer 4 - Inner 3,29,6,4,0.9919266655603307,25,True,0.6873088685015291,0.2105263157894737,0.16666666666666666,0.908256880733945,0.7744360902255639
Outer 4 - Inner 4,58,4,2,0.8283226414033882,20,True,0.7320336391437309,0.2105263157894737,0.16666666666666666,0.908256880733945,0.7744360902255639
Outer 4 - Inner 5,36,2,2,0.9285719931666319,23,True,0.7687308868501529,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 5 - Inner 0,45,10,2,0.8362764411044216,22,True,0.8138379204892965,0.5531914893617021,0.5416666666666666,0.908256880733945,0.8421052631578947
Outer 5 - Inner 1,55,4,1,0.860971274730786,25,True,0.8117354740061162,0.5217391304347826,0.5,0.908256880733945,0.8345864661654135
Outer 5 - Inner 2,31,2,2,0.9934186446711187,12,True,0.8115443425076452,0.5306122448979592,0.5416666666666666,0.8899082568807339,0.8270676691729323
Outer 5 - Inner 3,49,8,4,0.5553195688311068,29,True,0.7901376146788991,0.4583333333333333,0.4583333333333333,0.8807339449541285,0.8045112781954887
Outer 5 - Inner 4,66,8,3,0.7876518897408789,13,True,0.7790519877675841,0.5714285714285714,0.5833333333333334,0.8990825688073395,0.8421052631578947
Outer 5 - Inner 5,62,4,1,0.8464621447465859,29,True,0.7861238532110091,0.5238095238095238,0.4583333333333333,0.9357798165137615,0.849624060150376
Outer 6 - Inner 0,49,2,3,0.9572813414550607,18,True,0.7782874617737003,0.34285714285714286,0.25,0.9541284403669725,0.8270676691729323
Outer 6 - Inner 1,24,4,1,0.8906933254680529,17,True,0.7570718654434251,0.3684210526315789,0.2916666666666667,0.9357798165137615,0.8195488721804511
Outer 6 - Inner 2,59,5,3,0.5813939614544705,8,True,0.7828746177370031,0.5641025641025641,0.4583333333333333,0.963302752293578,0.8721804511278195
Outer 6 - Inner 3,73,5,2,0.5738526274639816,14,True,0.8142201834862385,0.5128205128205129,0.4166666666666667,0.9541284403669725,0.8571428571428571
Outer 6 - Inner 4,75,2,2,0.811980315830623,20,True,0.7918577981651375,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 6 - Inner 5,51,4,1,0.9272727273417312,29,True,0.7480886850152906,0.34285714285714286,0.25,0.9541284403669725,0.8270676691729323
Outer 7 - Inner 0,54,3,1,0.6785287312562607,14,True,0.8046636085626911,0.3783783783783784,0.2916666666666667,0.944954128440367,0.8270676691729323
Outer 7 - Inner 1,42,9,1,0.8742983126085837,9,True,0.8470948012232417,0.4736842105263159,0.375,0.9541284403669725,0.849624060150376
Outer 7 - Inner 2,63,8,2,0.7324413820164274,18,True,0.779434250764526,0.35897435897435903,0.2916666666666667,0.926605504587156,0.8120300751879699
Outer 7 - Inner 3,50,8,1,0.8887825720735637,17,True,0.8509174311926606,0.48648648648648646,0.375,0.963302752293578,0.8571428571428571
Outer 7 - Inner 4,71,7,2,0.637842995392069,29,True,0.8830275229357798,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 7 - Inner 5,54,9,2,0.9636609405307537,20,True,0.8440366972477065,0.43243243243243246,0.3333333333333333,0.9541284403669725,0.8421052631578947
Outer 8 - Inner 0,42,8,1,0.5470676563391814,29,True,0.7457951070336392,0.425531914893617,0.4166666666666667,0.8807339449541285,0.7969924812030075
Outer 8 - Inner 1,75,6,2,0.916474045590266,26,True,0.8123088685015291,0.4210526315789474,0.3333333333333333,0.944954128440367,0.8345864661654135
Outer 8 - Inner 2,72,3,1,0.6162054101207515,29,True,0.7773318042813455,0.45454545454545453,0.4166666666666667,0.908256880733945,0.8195488721804511
Outer 8 - Inner 3,21,4,1,0.860542026997582,29,True,0.7530581039755352,0.39024390243902435,0.3333333333333333,0.9174311926605505,0.8120300751879699
Outer 8 - Inner 4,51,2,2,0.8089812911352916,16,True,0.7345183486238531,0.39024390243902435,0.3333333333333333,0.9174311926605505,0.8120300751879699
Outer 8 - Inner 5,46,8,2,0.8465798769435079,15,True,0.7297400611620795,0.4,0.3333333333333333,0.926605504587156,0.8195488721804511
Outer 9 - Inner 0,31,7,3,0.960387415517544,22,True,0.8295107033639143,0.5,0.4166666666666667,0.944954128440367,0.849624060150376
Outer 9 - Inner 1,70,3,1,0.8436399211075567,10,True,0.7733180428134556,0.4210526315789474,0.3333333333333333,0.944954128440367,0.8345864661654135
Outer 9 - Inner 2,72,2,2,0.8837105697206673,5,True,0.7679663608562691,0.4186046511627907,0.375,0.908256880733945,0.8120300751879699
Outer 9 - Inner 3,61,7,3,0.5179416998004415,30,True,0.7691131498470948,0.5,0.4166666666666667,0.944954128440367,0.849624060150376
Outer 9 - Inner 4,53,4,1,0.901587128208631,17,True,0.757454128440367,0.30303030303030304,0.20833333333333334,0.963302752293578,0.8270676691729323
Outer 9 - Inner 5,66,3,4,0.8937838685457897,12,True,0.8065749235474006,0.5,0.4166666666666667,0.944954128440367,0.849624060150376
Outer 10 - Inner 0,72,2,4,0.9288950722892664,20,True,0.878822629969419,0.576923076923077,0.625,0.8807339449541285,0.8345864661654135
Outer 10 - Inner 1,61,6,2,0.8705146710873503,11,True,0.8562691131498471,0.5909090909090908,0.5416666666666666,0.9357798165137615,0.8646616541353384
Outer 10 - Inner 2,39,7,3,0.7511111536977599,17,True,0.8547400611620795,0.6086956521739131,0.5833333333333334,0.926605504587156,0.8646616541353384
Outer 10 - Inner 3,64,7,3,0.7142797399855813,14,True,0.8562691131498471,0.5833333333333334,0.5833333333333334,0.908256880733945,0.849624060150376
Outer 10 - Inner 4,74,2,1,0.6121062014801464,18,True,0.8637232415902141,0.5909090909090908,0.5416666666666666,0.9357798165137615,0.8646616541353384
Outer 10 - Inner 5,75,6,3,0.5625141546188601,13,True,0.867737003058104,0.5777777777777778,0.5416666666666666,0.926605504587156,0.8571428571428571
Outer 11 - Inner 0,61,2,4,0.7995295578117052,27,True,0.8004587155963303,0.5116279069767442,0.4583333333333333,0.926605504587156,0.8421052631578947
Outer 11 - Inner 1,58,6,2,0.6024037944746661,23,True,0.8111620795107033,0.4888888888888889,0.4583333333333333,0.908256880733945,0.8270676691729323
Outer 11 - Inner 2,68,7,3,0.8270865778805916,28,True,0.7813455657492355,0.3333333333333333,0.2916666666666667,0.8990825688073395,0.7894736842105263
Outer 11 - Inner 3,37,4,3,0.8413940967864104,27,True,0.7954892966360857,0.34146341463414637,0.2916666666666667,0.908256880733945,0.7969924812030075
Outer 11 - Inner 4,44,6,2,0.8749046986577993,10,True,0.7912844036697247,0.2380952380952381,0.20833333333333334,0.8807339449541285,0.7593984962406015
Outer 11 - Inner 5,55,3,1,0.8298448024861038,12,True,0.7962538226299695,0.4782608695652174,0.4583333333333333,0.8990825688073395,0.8195488721804511
Outer 12 - Inner 0,67,4,2,0.8631905653817795,18,True,0.8384938837920489,0.6829268292682927,0.5833333333333334,0.9724770642201835,0.9022556390977443
Outer 12 - Inner 1,35,4,2,0.9383989708474605,12,True,0.8488149847094802,0.5957446808510638,0.5833333333333334,0.9174311926605505,0.8571428571428571
Outer 12 - Inner 2,69,5,1,0.6693968245811897,6,True,0.8138379204892966,0.5217391304347826,0.5,0.908256880733945,0.8345864661654135
Outer 12 - Inner 3,46,6,1,0.9616623373521247,29,True,0.8451834862385321,0.5142857142857142,0.375,0.981651376146789,0.8721804511278195
Outer 12 - Inner 4,21,3,3,0.7901210825165151,12,True,0.7970183486238532,0.4888888888888889,0.4583333333333333,0.908256880733945,0.8270676691729323
Outer 12 - Inner 5,68,3,3,0.5831646746278136,30,True,0.8367737003058104,0.6521739130434783,0.625,0.9357798165137615,0.8796992481203008
Outer 13 - Inner 0,62,9,2,0.8678812788306881,20,True,0.7851681957186544,0.28571428571428575,0.20833333333333334,0.944954128440367,0.8120300751879699
Outer 13 - Inner 1,31,5,1,0.6165898832274073,11,True,0.7475152905198776,0.3157894736842105,0.25,0.926605504587156,0.8045112781954887
Outer 13 - Inner 2,58,3,2,0.981750815194177,16,True,0.8530198776758409,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 13 - Inner 3,34,7,3,0.9909302419164826,26,True,0.8042813455657493,0.46511627906976744,0.4166666666666667,0.9174311926605505,0.8270676691729323
Outer 13 - Inner 4,42,5,1,0.9488998100397474,17,True,0.7847859327217125,0.35897435897435903,0.2916666666666667,0.926605504587156,0.8120300751879699
Outer 13 - Inner 5,31,6,1,0.7470663899313249,12,True,0.7496177370030581,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 14 - Inner 0,51,3,1,0.8904380619309678,24,True,0.7878440366972478,0.43243243243243246,0.3333333333333333,0.9541284403669725,0.8421052631578947
Outer 14 - Inner 1,72,2,2,0.6229172337598801,9,True,0.8249235474006116,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 14 - Inner 2,67,6,4,0.8477576101641031,27,True,0.8054281345565749,0.5333333333333333,0.5,0.9174311926605505,0.8421052631578947
Outer 14 - Inner 3,70,3,1,0.7652727327423212,14,True,0.8096330275229358,0.5,0.4583333333333333,0.9174311926605505,0.8345864661654135
Outer 14 - Inner 4,48,7,1,0.9825674979702106,22,True,0.787079510703364,0.4615384615384615,0.375,0.944954128440367,0.8421052631578947
Outer 14 - Inner 5,63,2,2,0.987179435416172,28,True,0.8103975535168196,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 15 - Inner 0,44,10,2,0.8935489785537538,28,True,0.7599388379204892,0.4090909090909091,0.375,0.8990825688073395,0.8045112781954887
Outer 15 - Inner 1,49,7,4,0.9345252516516813,23,True,0.8470948012232415,0.48780487804878053,0.4166666666666667,0.9357798165137615,0.8421052631578947
Outer 15 - Inner 2,69,2,2,0.7083226740631927,9,True,0.8172782874617737,0.5333333333333333,0.5,0.9174311926605505,0.8421052631578947
Outer 15 - Inner 3,42,9,2,0.9940254221679372,14,True,0.7851681957186545,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 15 - Inner 4,45,3,1,0.7169093759571006,16,True,0.8258792048929664,0.48780487804878053,0.4166666666666667,0.9357798165137615,0.8421052631578947
Outer 15 - Inner 5,49,2,1,0.5033576302673617,21,True,0.7255351681957186,0.2553191489361702,0.25,0.8440366972477065,0.7368421052631579
Outer 16 - Inner 0,64,3,2,0.6051356074629568,9,True,0.7922400611620795,0.5116279069767442,0.4583333333333333,0.926605504587156,0.8421052631578947
Outer 16 - Inner 1,75,10,2,0.9830090972643235,20,True,0.8077217125382263,0.5128205128205129,0.4166666666666667,0.9541284403669725,0.8571428571428571
Outer 16 - Inner 2,30,8,1,0.7470597588504648,12,True,0.7748470948012233,0.39999999999999997,0.375,0.8899082568807339,0.7969924812030075
Outer 16 - Inner 3,63,10,4,0.680044051044195,9,True,0.8486238532110091,0.5106382978723404,0.5,0.8990825688073395,0.8270676691729323
Outer 16 - Inner 4,48,10,3,0.9165325756864716,15,True,0.8402140672782874,0.43478260869565216,0.4166666666666667,0.8899082568807339,0.8045112781954887
Outer 16 - Inner 5,46,2,3,0.9557243628714054,8,True,0.8398318042813455,0.5833333333333334,0.5833333333333334,0.908256880733945,0.849624060150376
Outer 17 - Inner 0,67,3,3,0.9949074224279867,26,True,0.7943425076452599,0.28571428571428575,0.20833333333333334,0.944954128440367,0.8120300751879699
Outer 17 - Inner 1,74,2,1,0.857558487204487,24,True,0.7872706422018348,0.20689655172413793,0.125,0.981651376146789,0.8270676691729323
Outer 17 - Inner 2,32,4,4,0.6794563831755072,26,True,0.7454128440366973,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 17 - Inner 3,67,5,4,0.7513557801717174,8,True,0.7859327217125381,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 17 - Inner 4,46,9,2,0.7701566609807531,24,True,0.8096330275229358,0.5142857142857142,0.375,0.981651376146789,0.8721804511278195
Outer 17 - Inner 5,63,7,2,0.7516716985776315,27,True,0.7977828746177371,0.30303030303030304,0.20833333333333334,0.963302752293578,0.8270676691729323
Outer 18 - Inner 0,50,5,2,0.9406333525333785,14,True,0.8191896024464832,0.35897435897435903,0.2916666666666667,0.926605504587156,0.8120300751879699
Outer 18 - Inner 1,52,9,4,0.8140121339510771,29,True,0.8432721712538227,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 18 - Inner 2,60,3,3,0.7862761502085932,10,True,0.834480122324159,0.48000000000000004,0.5,0.8715596330275229,0.8045112781954887
Outer 18 - Inner 3,41,9,1,0.9447541682253802,15,True,0.8386850152905199,0.4444444444444444,0.3333333333333333,0.963302752293578,0.849624060150376
Outer 18 - Inner 4,30,6,2,0.7321360085150055,18,True,0.8069571865443425,0.3829787234042554,0.375,0.8715596330275229,0.7819548872180451
Outer 18 - Inner 5,44,3,3,0.6977967855974931,13,True,0.786697247706422,0.43478260869565216,0.4166666666666667,0.8899082568807339,0.8045112781954887
Outer 19 - Inner 0,38,8,1,0.8631105455286214,27,True,0.7232415902140672,0.34146341463414637,0.2916666666666667,0.908256880733945,0.7969924812030075
Outer 19 - Inner 1,69,9,3,0.8273830043362491,16,True,0.7782874617737003,0.42857142857142855,0.375,0.9174311926605505,0.8195488721804511
Outer 19 - Inner 2,36,7,2,0.8993118503861743,25,True,0.7362385321100917,0.32558139534883723,0.2916666666666667,0.8899082568807339,0.7819548872180451
Outer 19 - Inner 3,46,6,1,0.883973181230016,18,True,0.7970183486238532,0.43243243243243246,0.3333333333333333,0.9541284403669725,0.8421052631578947
Outer 19 - Inner 4,29,3,1,0.7986155963587214,22,True,0.7924311926605505,0.29411764705882354,0.20833333333333334,0.9541284403669725,0.8195488721804511
Outer 19 - Inner 5,53,4,1,0.6736828876060013,13,True,0.8216743119266054,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 20 - Inner 0,66,6,1,0.8581361253066218,10,True,0.7840214067278286,0.48648648648648646,0.375,0.963302752293578,0.8571428571428571
Outer 20 - Inner 1,29,5,1,0.5833936607638586,8,True,0.7993119266055045,0.4166666666666667,0.4166666666666667,0.8715596330275229,0.7894736842105263
Outer 20 - Inner 2,67,8,2,0.7646056587348625,24,True,0.7939602446483179,0.4888888888888889,0.4583333333333333,0.908256880733945,0.8270676691729323
Outer 20 - Inner 3,43,6,1,0.6416825541308462,24,True,0.7687308868501529,0.5957446808510638,0.5833333333333334,0.9174311926605505,0.8571428571428571
Outer 20 - Inner 4,55,5,3,0.9145396213837477,19,True,0.7534403669724771,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 20 - Inner 5,70,3,1,0.6179626727171406,10,True,0.7522935779816513,0.3333333333333333,0.25,0.944954128440367,0.8195488721804511
Outer 21 - Inner 0,61,3,1,0.7342136401803607,18,True,0.7452217125382263,0.4166666666666667,0.4166666666666667,0.8715596330275229,0.7894736842105263
Outer 21 - Inner 1,36,5,2,0.8943555355709754,9,True,0.7668195718654435,0.4444444444444445,0.4166666666666667,0.8990825688073395,0.8120300751879699
Outer 21 - Inner 2,73,5,2,0.7112568198241964,13,True,0.7717889908256881,0.4090909090909091,0.375,0.8990825688073395,0.8045112781954887
Outer 21 - Inner 3,75,3,1,0.6804779212569474,22,True,0.7622324159021407,0.5,0.4166666666666667,0.944954128440367,0.849624060150376
Outer 21 - Inner 4,53,5,4,0.8658516470860312,14,True,0.7649082568807339,0.3829787234042554,0.375,0.8715596330275229,0.7819548872180451
Outer 21 - Inner 5,75,2,1,0.6866017019645683,27,True,0.7555428134556575,0.5,0.4583333333333333,0.9174311926605505,0.8345864661654135
Outer 22 - Inner 0,52,3,1,0.5922002972910995,16,True,0.819762996941896,0.4210526315789474,0.3333333333333333,0.944954128440367,0.8345864661654135
Outer 22 - Inner 1,72,3,1,0.838634736046062,24,True,0.8230122324159022,0.42424242424242425,0.2916666666666667,0.981651376146789,0.8571428571428571
Outer 22 - Inner 2,56,8,1,0.9272672157020929,24,True,0.8188073394495413,0.5,0.375,0.9724770642201835,0.8646616541353384
Outer 22 - Inner 3,53,5,1,0.6889056543253088,8,True,0.8669724770642202,0.5116279069767442,0.4583333333333333,0.926605504587156,0.8421052631578947
Outer 22 - Inner 4,60,7,3,0.6856855684187425,9,True,0.8061926605504588,0.5,0.4166666666666667,0.944954128440367,0.849624060150376
Outer 22 - Inner 5,29,9,4,0.5779657609404562,24,True,0.7828746177370031,0.5531914893617021,0.5416666666666666,0.908256880733945,0.8421052631578947
Outer 23 - Inner 0,43,2,4,0.9619931251343468,14,True,0.7859327217125383,0.45,0.375,0.9357798165137615,0.8345864661654135
Outer 23 - Inner 1,33,10,1,0.7758334554971471,17,True,0.8084862385321101,0.4390243902439025,0.375,0.926605504587156,0.8270676691729323
Outer 23 - Inner 2,37,5,4,0.59628761723059,27,True,0.7656727828746177,0.372093023255814,0.3333333333333333,0.8990825688073395,0.7969924812030075
Outer 23 - Inner 3,68,5,3,0.5028686728752625,29,True,0.8146024464831804,0.4782608695652174,0.4583333333333333,0.8990825688073395,0.8195488721804511
Outer 23 - Inner 4,45,8,1,0.5784246433224587,10,True,0.7664373088685015,0.3829787234042554,0.375,0.8715596330275229,0.7819548872180451
Outer 23 - Inner 5,58,6,3,0.9469560466937578,14,True,0.8176605504587156,0.4090909090909091,0.375,0.8990825688073395,0.8045112781954887
Outer 24 - Inner 0,36,2,2,0.8853298355877678,29,True,0.7542048929663608,0.4444444444444444,0.3333333333333333,0.963302752293578,0.849624060150376
Outer 24 - Inner 1,75,9,2,0.5168453078197496,11,True,0.786697247706422,0.5263157894736842,0.4166666666666667,0.963302752293578,0.8646616541353384
Outer 24 - Inner 2,30,2,1,0.9028678285544809,25,True,0.7501911314984709,0.43750000000000006,0.2916666666666667,0.9908256880733946,0.8646616541353384
Outer 24 - Inner 3,45,3,1,0.9426389276511815,26,True,0.7564984709480123,0.3684210526315789,0.2916666666666667,0.9357798165137615,0.8195488721804511
Outer 24 - Inner 4,42,4,2,0.9457908931972866,17,True,0.7599388379204893,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 24 - Inner 5,60,9,2,0.8666581373211253,6,True,0.7117737003058104,0.45,0.375,0.9357798165137615,0.8345864661654135
Outer 25 - Inner 0,34,3,2,0.6046554050918759,22,True,0.7490443425076453,0.4186046511627907,0.375,0.908256880733945,0.8120300751879699
Outer 25 - Inner 1,60,2,1,0.6633470313318528,25,True,0.7064220183486238,0.25,0.20833333333333334,0.8990825688073395,0.7744360902255639
Outer 25 - Inner 2,63,5,2,0.6113714478426369,16,True,0.7192278287461773,0.30434782608695654,0.2916666666666667,0.8623853211009175,0.7593984962406015
Outer 25 - Inner 3,73,8,2,0.8177958747871366,16,True,0.7603211009174312,0.43243243243243246,0.3333333333333333,0.9541284403669725,0.8421052631578947
Outer 25 - Inner 4,66,3,3,0.9246310027341496,23,True,0.7496177370030581,0.5,0.5,0.8899082568807339,0.8195488721804511
Outer 25 - Inner 5,66,5,3,0.6620917140353775,14,True,0.77217125382263,0.4782608695652174,0.4583333333333333,0.8990825688073395,0.8195488721804511
Outer 26 - Inner 0,61,5,1,0.7624241154393218,17,True,0.7759938837920489,0.5116279069767442,0.4583333333333333,0.926605504587156,0.8421052631578947
Outer 26 - Inner 1,34,2,2,0.8924435939692839,23,True,0.8211009174311926,0.46511627906976744,0.4166666666666667,0.9174311926605505,0.8270676691729323
Outer 26 - Inner 2,70,2,1,0.5615963150205958,7,True,0.8107798165137615,0.5909090909090908,0.5416666666666666,0.9357798165137615,0.8646616541353384
Outer 26 - Inner 3,44,2,2,0.7383794993839194,30,True,0.7874617737003059,0.5531914893617021,0.5416666666666666,0.908256880733945,0.8421052631578947
Outer 26 - Inner 4,35,6,1,0.7231789725601976,18,True,0.7501911314984709,0.5909090909090908,0.5416666666666666,0.9357798165137615,0.8646616541353384
Outer 26 - Inner 5,48,4,1,0.9148454246177808,15,True,0.8211009174311926,0.5641025641025641,0.4583333333333333,0.963302752293578,0.8721804511278195
Outer 27 - Inner 0,53,4,1,0.8984482954750869,12,True,0.8446100917431193,0.5333333333333333,0.5,0.9174311926605505,0.8421052631578947
Outer 27 - Inner 1,67,8,1,0.967668575642771,8,True,0.7782874617737003,0.4761904761904762,0.4166666666666667,0.926605504587156,0.8345864661654135
Outer 27 - Inner 2,56,4,1,0.7501959244106491,30,True,0.7838302752293578,0.4,0.2916666666666667,0.963302752293578,0.8421052631578947
Outer 27 - Inner 3,41,2,4,0.9974074965161097,13,True,0.7561162079510703,0.4888888888888889,0.4583333333333333,0.908256880733945,0.8270676691729323
Outer 27 - Inner 4,64,10,4,0.8321846923653249,10,True,0.808868501529052,0.5641025641025641,0.4583333333333333,0.963302752293578,0.8721804511278195
Outer 27 - Inner 5,67,10,2,0.7569761835221606,22,True,0.816131498470948,0.45,0.375,0.9357798165137615,0.8345864661654135
Outer 28 - Inner 0,36,5,4,0.9233673021300557,20,True,0.8459480122324158,0.5652173913043478,0.5416666666666666,0.9174311926605505,0.849624060150376
Outer 28 - Inner 1,60,6,1,0.627830416129372,28,True,0.8329510703363915,0.48648648648648646,0.375,0.963302752293578,0.8571428571428571
Outer 28 - Inner 2,50,2,2,0.8399506011613194,13,True,0.8178516819571866,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 28 - Inner 3,38,5,2,0.9484451109721443,14,True,0.8037079510703364,0.380952380952381,0.3333333333333333,0.908256880733945,0.8045112781954887
Outer 28 - Inner 4,39,5,2,0.9412236022664002,17,True,0.8123088685015292,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 28 - Inner 5,47,6,3,0.8139131280584202,24,True,0.8046636085626911,0.3783783783783784,0.2916666666666667,0.944954128440367,0.8270676691729323
Outer 29 - Inner 0,73,2,2,0.8667709330771852,9,True,0.7629969418960245,0.4745762711864407,0.5833333333333334,0.8073394495412844,0.7669172932330827
Outer 29 - Inner 1,33,3,2,0.7788123939668701,18,True,0.8002675840978594,0.4897959183673469,0.5,0.8807339449541285,0.8120300751879699
Outer 29 - Inner 2,51,4,3,0.9643459473215159,16,True,0.8344801223241591,0.5106382978723404,0.5,0.8990825688073395,0.8270676691729323
Outer 29 - Inner 3,65,3,1,0.6798979187205871,11,True,0.7700688073394495,0.4090909090909091,0.375,0.8990825688073395,0.8045112781954887
Outer 29 - Inner 4,37,2,1,0.9931589698312127,16,True,0.7492354740061162,0.32653061224489793,0.3333333333333333,0.8440366972477065,0.7518796992481203
Outer 29 - Inner 5,42,8,2,0.8302245370880502,17,True,0.7144495412844036,0.3829787234042554,0.375,0.8715596330275229,0.7819548872180451
Outer 30 - Inner 0,69,6,2,0.7129897344798548,29,True,0.8375382262996942,0.6976744186046512,0.625,0.963302752293578,0.9022556390977443
Outer 30 - Inner 1,61,6,1,0.6824401057646502,17,True,0.8539755351681957,0.619047619047619,0.5416666666666666,0.9541284403669725,0.8796992481203008
Outer 30 - Inner 2,52,10,2,0.7675160882641622,29,True,0.845565749235474,0.4888888888888889,0.4583333333333333,0.908256880733945,0.8270676691729323
Outer 30 - Inner 3,59,2,3,0.9439501861702617,10,True,0.8543577981651376,0.6511627906976745,0.5833333333333334,0.9541284403669725,0.8872180451127819
Outer 30 - Inner 4,46,3,3,0.8578752009015356,23,True,0.8128822629969418,0.5238095238095238,0.4583333333333333,0.9357798165137615,0.849624060150376
Outer 30 - Inner 5,75,5,1,0.7258369956078581,11,True,0.8405963302752294,0.619047619047619,0.5416666666666666,0.9541284403669725,0.8796992481203008
Outer 31 - Inner 0,63,3,1,0.6713244790416482,13,True,0.7287844036697247,0.30303030303030304,0.20833333333333334,0.963302752293578,0.8270676691729323
