,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 225,74,3,2,0.9774865227755287,3,True,0.8051849987415052,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 226,73,4,1,0.7822096296571508,5,True,0.7274100176189278,0.0,0.0,1.0,0.8253012048192772
Outer 227,74,2,1,0.9022579773367927,7,True,0.7893279637553486,0.28571428571428575,0.1724137931034483,0.9927007299270073,0.8493975903614458
Outer 228,54,2,4,0.9453168949244465,5,True,0.8112257739743267,0.0,0.0,1.0,0.8253012048192772
Outer 229,63,2,2,0.9469119393977304,6,True,0.7402466649886735,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 230,51,5,2,0.7580865677323575,6,True,0.7654165617920967,0.1176470588235294,0.06896551724137931,0.9781021897810219,0.8192771084337349
Outer 231,68,5,2,0.9725166136508032,3,True,0.7213692423861062,0.0,0.0,1.0,0.8253012048192772
Outer 232,51,3,4,0.8577399681720521,8,True,0.7626478731437201,0.1212121212121212,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 233,64,4,4,0.8091071470745826,2,True,0.7986408255726152,0.0,0.0,1.0,0.8253012048192772
Outer 234,64,5,2,0.8179304783977701,6,True,0.7384847722124339,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 235,70,5,2,0.9715557381388473,3,True,0.768940347344576,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 236,60,2,2,0.9694358764617933,3,True,0.7387364711804681,0.0,0.0,1.0,0.8253012048192772
Outer 237,69,4,4,0.8461021312744285,6,True,0.7790083060659452,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 238,69,5,4,0.9891719958855051,3,True,0.7910898565315883,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 239,71,4,3,0.9703457323680766,3,True,0.7422602567329475,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 240,74,3,2,0.9096643708008478,3,True,0.7556003020387617,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 241,52,2,3,0.9641725518316941,3,True,0.7437704505411529,0.0,0.0,1.0,0.8253012048192772
Outer 242,71,2,3,0.9464506155105847,6,True,0.654669015857035,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 243,72,2,3,0.814549052218917,7,True,0.8009061162849233,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 244,58,2,3,0.5460515454621416,8,True,0.7452806443493583,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 245,54,4,4,0.9135903546619568,10,True,0.7790083060659451,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 246,73,4,3,0.802524314996871,10,True,0.7681852504404731,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 247,73,2,2,0.6452792653275596,2,True,0.7437704505411528,0.0,0.0,1.0,0.8253012048192772
Outer 248,63,4,4,0.9181638306891424,4,True,0.7238862320664485,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 249,71,3,2,0.6566373439621066,3,True,0.6617165869619934,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 250,75,2,4,0.5115719060663865,5,True,0.6994714321671281,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 251,73,2,1,0.7758302295810245,5,True,0.6969544424867857,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 252,75,2,3,0.7244063106257688,5,True,0.739491568084571,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 253,69,4,3,0.9970787397728459,3,True,0.7724641328970551,0.0,0.0,1.0,0.8253012048192772
Outer 254,66,5,1,0.8844679760150232,3,True,0.8348854769695444,0.0,0.0,1.0,0.8253012048192772
Outer 255,71,4,3,0.9101255936417227,8,True,0.7274100176189279,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 256,61,3,3,0.932259419616269,3,True,0.7367228794361943,0.0,0.0,1.0,0.8253012048192772
Outer 257,68,5,3,0.9986019990808022,2,True,0.8029197080291971,0.0,0.0,1.0,0.8253012048192772
Outer 258,56,2,1,0.9363831688803419,6,True,0.7591240875912408,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 259,74,5,2,0.9777948897376286,7,True,0.7895796627233829,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 260,66,4,4,0.9843080810211118,2,True,0.7291719103951675,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 261,49,3,3,0.8225479169225605,4,True,0.8207903347596275,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 262,60,2,4,0.9312313985575473,6,True,0.7598791844953435,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 263,65,4,2,0.9890247057550382,5,True,0.8107223760382583,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 264,44,2,4,0.8829581443053839,4,True,0.723131135162346,0.0,0.0,1.0,0.8253012048192772
Outer 265,58,2,4,0.7057709701995227,7,True,0.6833626982129374,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 266,68,4,2,0.8726132906663284,3,True,0.8404228542662975,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 267,66,3,4,0.9267158609530137,5,True,0.7488044299018375,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 268,72,3,2,0.9510068996146381,5,True,0.6692675560030203,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 269,73,2,1,0.8366789468063145,5,True,0.7656682607601308,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 270,70,5,4,0.8332310459149073,10,True,0.7216209413541405,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 271,68,2,2,0.9737173351531444,4,True,0.7055122073999497,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 272,57,4,3,0.8345892138434896,4,True,0.8056883966775736,0.0,0.0,1.0,0.8253012048192772
Outer 273,52,5,3,0.948775715193404,9,True,0.7193556506418324,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 274,48,2,1,0.9422203864912673,6,True,0.7462874402214951,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 275,52,5,4,0.7956365967079018,9,True,0.7029952177196074,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 276,54,5,4,0.8090294812983105,10,True,0.7465391391895293,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 277,47,4,2,0.9644227868387666,5,True,0.7815252957462875,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 278,75,4,1,0.9136192007881492,4,True,0.7722124339290208,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 279,63,3,4,0.9877556766299875,7,True,0.6853762899572111,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 280,68,4,3,0.7289314520154357,3,True,0.8044299018374025,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 281,55,3,3,0.6034766642929126,10,True,0.7598791844953435,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 282,60,3,1,0.7130191973075648,5,True,0.7294236093632015,0.0,0.0,1.0,0.8253012048192772
Outer 283,73,3,1,0.6934981377303109,4,True,0.6566826076013088,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 284,68,5,4,0.9193804143721547,4,True,0.7626478731437202,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 285,74,4,1,0.8565194110541569,3,True,0.7936068462119305,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 286,74,3,2,0.717720748153649,4,True,0.782028693682356,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 287,67,2,2,0.8632042549681012,3,True,0.8150012584948402,0.0,0.0,1.0,0.8253012048192772
Outer 288,45,4,1,0.9444892042128399,5,True,0.7457840422854265,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 289,60,3,2,0.8425220369989125,5,True,0.6649886735464385,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 290,69,4,4,0.7058900582666197,3,True,0.6946891517744778,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 291,58,3,4,0.8521496848058019,3,True,0.7155801661213189,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 292,67,4,1,0.8007870057593698,7,True,0.755852001006796,0.0,0.0,1.0,0.8253012048192772
Outer 293,66,3,4,0.8087564781203421,1,True,0.7389881701485024,0.0,0.0,1.0,0.8253012048192772
Outer 294,56,5,4,0.7548698936666958,9,True,0.6914170651900327,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 295,55,5,2,0.815994040573377,4,True,0.794110244147999,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 296,75,5,1,0.9414167500133481,5,True,0.7820286936823558,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 297,58,5,1,0.8460716458769826,10,True,0.7425119557009816,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 298,75,5,3,0.7503234440333,7,True,0.8937830354895545,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 299,73,4,3,0.6529323563200328,6,True,0.7397432670526051,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 300,61,5,2,0.8563176417526118,4,True,0.7963755348603071,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 301,61,3,2,0.9263755590688099,4,True,0.7321922980115781,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 302,58,2,3,0.6976338655124057,8,True,0.747294236093632,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 303,69,3,3,0.8205881988909851,5,True,0.7510697206141456,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 304,74,4,1,0.8118477238326489,8,True,0.7548452051346589,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 305,68,2,4,0.5429755400485556,2,True,0.7072741001761893,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 306,64,2,2,0.9473712124485438,8,True,0.7125597785049081,0.2352941176470588,0.13793103448275862,0.9927007299270073,0.8433734939759037
Outer 307,75,4,2,0.9756131086650939,8,True,0.826831109992449,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 308,60,2,3,0.5927113895423468,7,True,0.7518248175182483,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 309,70,3,4,0.8463900817897547,3,True,0.7847973823307325,0.0,0.0,1.0,0.8253012048192772
Outer 310,53,3,4,0.9818482797475538,5,True,0.8182733450792852,0.0,0.0,1.0,0.8253012048192772
Outer 311,74,2,2,0.7513560087187809,5,True,0.7540901082305562,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 312,71,3,2,0.9590201783010892,2,True,0.7233828341303801,0.0,0.0,1.0,0.8253012048192772
Outer 313,70,5,4,0.9674924318786102,10,True,0.7772464132897055,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 314,66,5,1,0.7746195948878518,4,True,0.6987163352630255,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 315,54,5,4,0.7605446425322011,7,True,0.785300780266801,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 316,43,2,3,0.9283831318262075,5,True,0.7422602567329474,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 317,63,3,4,0.9130524697305908,6,True,0.7344575887238863,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 318,75,5,1,0.8298603615762639,2,True,0.8024163100931285,0.0,0.0,1.0,0.8253012048192772
Outer 319,68,3,3,0.891336666934324,9,True,0.7785049081298767,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 320,57,2,3,0.7003292830400061,7,True,0.6813491064686634,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 321,65,5,3,0.9912077849147957,10,True,0.7387364711804681,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 322,74,3,4,0.9021587773246149,2,True,0.7696954442486786,0.0,0.0,1.0,0.8253012048192772
Outer 323,56,4,4,0.8289347080682694,2,True,0.7362194815001258,0.0,0.0,1.0,0.8253012048192772
Outer 324,52,5,2,0.8960071472312714,3,True,0.7550969041026933,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 325,74,3,4,0.9115355383355339,3,True,0.7462874402214951,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 326,67,4,1,0.9358546695570045,2,True,0.7266549207148251,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 327,58,5,2,0.9554558594063638,7,True,0.7543418071985906,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 328,60,2,2,0.688828428170216,7,True,0.7082808960483262,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 329,73,4,3,0.6361572392000723,5,True,0.7271583186508935,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 330,72,5,2,0.9202926247714603,3,True,0.8316133903850994,0.0,0.0,1.0,0.8253012048192772
Outer 331,59,3,4,0.9578807109743128,4,True,0.8155046564309086,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 332,70,4,4,0.7384177698542986,4,True,0.6649886735464385,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 333,54,3,3,0.9975160509957385,6,True,0.7314372011074755,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 334,62,5,1,0.8243505270279827,8,True,0.655675811729172,0.17142857142857143,0.10344827586206896,0.9781021897810219,0.8253012048192772
Outer 335,65,3,4,0.8423306961469641,7,True,0.7362194815001258,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 336,36,3,4,0.9909650724125822,3,True,0.7938585451799648,0.0,0.0,1.0,0.8253012048192772
Outer 337,62,4,3,0.9599106181081181,6,True,0.738484772212434,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 338,74,2,2,0.9593366904329759,1,True,0.7258998238107224,0.0,0.0,1.0,0.8253012048192772
Outer 339,74,3,4,0.9158632636759383,2,True,0.7445255474452555,0.0,0.0,1.0,0.8253012048192772
Outer 340,68,2,2,0.676941881860078,1,True,0.7072741001761893,0.0,0.0,1.0,0.8253012048192772
Outer 341,59,4,3,0.6850344606566079,8,True,0.8021646111250944,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 342,71,2,1,0.9880840262917323,3,True,0.7226277372262774,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 343,73,2,2,0.8577944568076514,3,True,0.801661213189026,0.0,0.0,1.0,0.8253012048192772
Outer 344,59,3,4,0.5264483607678083,6,True,0.777749811225774,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 345,66,3,2,0.8611380864605833,10,True,0.782028693682356,0.2352941176470588,0.13793103448275862,0.9927007299270073,0.8433734939759037
Outer 346,18,4,2,0.8409888084211008,8,True,0.6768185250440474,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 347,71,4,2,0.9905721766018049,6,True,0.7729675308331236,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 348,53,3,2,0.9025396189696621,7,True,0.6878932796375535,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 349,39,3,3,0.9608923575211226,6,True,0.8313616914170652,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 350,69,2,2,0.8799998398458563,10,True,0.7296753083312358,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 351,53,3,1,0.9325340377785991,5,True,0.7153284671532847,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 352,60,5,3,0.9780261408048764,10,True,0.7920966524037252,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 353,64,3,2,0.8231759086645214,9,True,0.704757110495847,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 354,72,5,3,0.990248987806685,1,True,0.7389881701485024,0.0,0.0,1.0,0.8253012048192772
Outer 355,73,2,3,0.7115402639982968,3,True,0.7533350113264535,0.0,0.0,1.0,0.8253012048192772
Outer 356,45,3,4,0.9740907409028098,4,True,0.6654920714825069,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 357,32,5,4,0.6372945986928611,5,True,0.7233828341303802,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 358,46,4,3,0.7526402176978966,3,True,0.698212937326957,0.0,0.0,1.0,0.8253012048192772
Outer 359,62,2,4,0.8958433611322643,4,True,0.8197835388874906,0.0,0.0,1.0,0.8253012048192772
Outer 360,41,3,4,0.6635843675136888,8,True,0.7621444752076516,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 361,48,5,3,0.9956990145008435,10,True,0.7382330732443996,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 362,65,5,1,0.9862499296270826,5,True,0.6289957211175434,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 363,74,5,4,0.7656974124957157,7,True,0.8386609614900579,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 364,66,2,1,0.9178139784190681,7,True,0.8318650893531336,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 365,75,3,2,0.9275758246285704,5,True,0.8097155801661213,0.0,0.0,1.0,0.8253012048192772
Outer 366,59,3,1,0.921023096883554,3,True,0.7404983639567078,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 367,75,2,3,0.8915436303387623,5,True,0.6337780015101938,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 368,73,5,2,0.8979805130278145,2,True,0.7447772464132898,0.0,0.0,1.0,0.8253012048192772
Outer 369,67,5,2,0.8248404251965806,4,True,0.7747294236093631,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 370,69,5,4,0.558965225619258,10,True,0.8147495595268059,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 371,70,5,4,0.8935991660697634,10,True,0.7503146237100428,0.34285714285714286,0.20689655172413793,1.0,0.8614457831325302
Outer 372,58,5,1,0.9049078562208203,3,True,0.7933551472438963,0.0,0.0,1.0,0.8253012048192772
Outer 373,56,2,2,0.752324931503947,3,True,0.7714573370249183,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 374,59,5,4,0.9977601956355283,7,True,0.730933803171407,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 375,75,5,3,0.92498334261308,6,True,0.7196073496098666,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 376,60,2,3,0.9968506487765092,3,True,0.7870626730430406,0.0,0.0,1.0,0.8253012048192772
Outer 377,75,3,2,0.7791979287008193,3,True,0.7888245658192802,0.0,0.0,1.0,0.8253012048192772
Outer 378,56,2,4,0.9325282545309537,4,True,0.7034986156556758,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 379,72,3,4,0.5203221122392847,3,True,0.7055122073999497,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 380,68,2,4,0.9711366358126348,2,True,0.7800151019380821,0.0,0.0,1.0,0.8253012048192772
Outer 381,54,3,2,0.9268291797037188,4,True,0.8316133903850994,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 382,62,3,3,0.9195400623846277,2,True,0.7163352630254216,0.0,0.0,1.0,0.8253012048192772
Outer 383,54,4,2,0.9693523356001608,4,True,0.7077774981122578,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 384,65,5,3,0.818391159068095,2,True,0.7070224012081551,0.0,0.0,1.0,0.8253012048192772
Outer 385,75,4,4,0.7791771699389414,5,True,0.8207903347596275,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 386,63,4,3,0.8561664516707554,8,True,0.7694437452806444,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 387,50,4,4,0.7294403840554124,8,True,0.6911653662219984,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 388,64,3,4,0.6734098336810311,9,True,0.7503146237100428,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 389,60,2,3,0.8137788166799278,4,True,0.6737981374276366,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 390,73,4,3,0.895448517333649,6,True,0.7498112257739744,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 391,24,3,4,0.6991980063418278,6,True,0.6939340548703751,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 392,71,4,1,0.8697261364327342,5,True,0.742763654669016,0.0,0.0,1.0,0.8253012048192772
Outer 393,54,5,4,0.9492589463438712,9,True,0.753838409262522,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 394,55,5,1,0.8731927851596333,6,True,0.6629750818021646,0.0,0.0,1.0,0.8253012048192772
Outer 395,46,3,4,0.5817231424860818,9,True,0.7948653410521016,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 396,68,3,2,0.9775980738376464,3,True,0.7568587968789328,0.0,0.0,1.0,0.8253012048192772
Outer 397,67,4,4,0.820964898525198,7,True,0.7807701988421847,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 398,58,5,3,0.7741373755116147,10,True,0.7432670526050843,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 399,58,4,3,0.5851959231244759,5,True,0.6974578404228542,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 400,65,4,4,0.8398334182332683,7,True,0.803926503901334,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 401,53,3,2,0.9439465901195302,4,True,0.7860558771709036,0.0,0.0,1.0,0.8253012048192772
Outer 402,55,3,2,0.8937749011229191,4,True,0.753838409262522,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 403,71,2,3,0.8714905436455627,8,True,0.7847973823307325,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 404,74,2,2,0.7504852919646505,3,True,0.8180216461112509,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 405,49,2,4,0.9058244256388395,2,True,0.788572866851246,0.0,0.0,1.0,0.8253012048192772
Outer 406,71,5,2,0.8375581188738631,5,True,0.6121318902592499,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 407,58,3,4,0.8389187232177191,3,True,0.7588723886232066,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 408,56,3,4,0.9012354618551386,5,True,0.7608859803674805,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 409,63,4,2,0.86853835035351,3,True,0.7691920463126101,0.0,0.0,1.0,0.8253012048192772
Outer 410,75,5,3,0.9582147505869991,6,True,0.641580669519255,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 411,24,4,4,0.9211848187814414,10,True,0.787566070979109,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 412,49,2,3,0.7924383801049086,4,True,0.7331990938837151,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 413,72,2,1,0.6795798763609043,4,True,0.7654165617920966,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 414,60,4,2,0.7749868405913114,8,True,0.6005537377296752,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 415,75,5,2,0.7858728375260238,3,True,0.7513214195821797,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 416,60,2,3,0.7876090351502689,4,True,0.7998993204127863,0.0,0.0,1.0,0.8253012048192772
Outer 417,58,2,2,0.8151450726075165,7,True,0.8207903347596275,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 418,67,5,4,0.8914885682944781,3,True,0.846463629499119,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 419,68,2,2,0.9084916735685941,9,True,0.7759879184495344,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 420,74,4,4,0.7492146576654282,3,True,0.7065190032720865,0.0,0.0,1.0,0.8253012048192772
Outer 421,73,4,2,0.6508022612510929,4,True,0.7724641328970552,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 422,70,4,3,0.7652452639116023,2,True,0.7525799144223508,0.0,0.0,1.0,0.8253012048192772
Outer 423,72,5,1,0.8571879020959605,3,True,0.7958721369242386,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 424,65,3,1,0.6946201613124461,3,True,0.7034986156556758,0.0,0.0,1.0,0.8253012048192772
Outer 425,73,3,2,0.9646881460493544,3,True,0.7656682607601308,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 426,74,4,2,0.9179792216111657,1,True,0.7759879184495343,0.0,0.0,1.0,0.8253012048192772
Outer 427,56,5,4,0.5692178301923561,7,True,0.7759879184495343,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 428,60,2,2,0.9175619976547482,2,True,0.7588723886232066,0.0,0.0,1.0,0.8253012048192772
Outer 429,63,2,1,0.9623776949001575,7,True,0.7420085577649133,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 430,72,3,2,0.9562358083923903,4,True,0.7425119557009817,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 431,71,5,3,0.8875149790780432,4,True,0.7822803926503902,0.0,0.0,1.0,0.8253012048192772
Outer 432,61,3,4,0.8637095226325777,4,True,0.62522023659703,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 433,65,3,1,0.7370016178455369,6,True,0.6710294487792601,0.0,0.0,1.0,0.8253012048192772
Outer 434,73,4,4,0.6363564680003728,8,True,0.7628995721117544,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 435,68,4,3,0.7857229783571954,2,True,0.7206141454820035,0.0,0.0,1.0,0.8253012048192772
Outer 436,72,5,2,0.5540648742705243,2,True,0.7596274855273093,0.0,0.0,1.0,0.8253012048192772
Outer 437,62,3,3,0.8623410476546645,5,True,0.7649131638560283,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 438,58,5,3,0.924178721117594,9,True,0.7102944877926001,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 439,35,5,3,0.7798257374861068,8,True,0.7742260256732948,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 440,71,5,2,0.9629000828322476,4,True,0.8263277120563806,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 441,74,5,1,0.8130608145359444,3,True,0.7913415554996225,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 442,71,2,2,0.9808118591656184,8,True,0.6881449786055878,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 443,66,2,3,0.9792069205667293,2,True,0.8019129121570602,0.0,0.0,1.0,0.8253012048192772
Outer 444,57,5,3,0.8845411739519335,3,True,0.6413289705512207,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 445,56,4,1,0.9181912320601517,2,True,0.7780015101938083,0.0,0.0,1.0,0.8253012048192772
Outer 446,67,5,2,0.5557414314020248,6,True,0.6974578404228543,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 447,62,4,3,0.9065910157839916,7,True,0.7863075761389379,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 448,56,3,4,0.9497459137990428,4,True,0.7946136420840675,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
